sender,message
ohad, זה בול 5 דקות יזין
ohad, ohadda
ohad, jjtpDJ4T
ohad, תעשה בדיקה על הדימוקס
ohad, כפרה עליך
ohad, מה אתה רוצה על הפיצה שלך?
ohad, נו מה לשים?
ohad, סבבה
ohad, חצי שעה אני מגיע
ohad, מתי גורן חוזר?
ohad, אהה נכון
ohad, סבבה רצח
ohad, על זה תתקן די מוקס
ohad, <‎image omitted>
ohad, כוסראבק
ohad, לעשות חדש?
ohad, כן
ohad, במקום להגדיר כל פעם מערך חדש
ohad, זה באותו גודל
ohad, עשיתי ככה שחשבתי שזה כמו תחרות
ohad, <‎image omitted>
ohad, השורה השנייה
ohad, זה 111111
ohad, או 000000001
ohad, כתוב 1
ohad, אז מה השלישית?
ohad, בתוצאה
ohad, העמודה הימנית
ohad, מה צריך לצאת הפלט
ohad, רשום 1
ohad, אז 00001
ohad, מסדר את הדטה בייס
ohad, רק אנגלית ועכשיו תרגול בבסיסי
ohad, תגיד אפשר לעבוד על השרת הזה מהבית?
ohad, הוא לא נותן לי עם השם משתמש והסיסמא של הbgu
ohad, שלחתי
ohad, יש לי דאטה בייס
ohad, הכל טוב
ohad, אני רוצה להתחבר מהמחשב שלי נגיד
ohad, אי אפשר להתחבר על השרת הזה מהבית
ohad, המתרגל אמר
ohad, או במעבדות
ohad, או שאתה מרים שרת לעצמך
ohad, סבבה
ohad, הורדתי
ohad, כן הכל טוב
ohad, 2014
ohad, מעליך
ohad, בוטל הילד
ohad, האמא ביטלה אותי
ohad, כן
ohad, מתלבש
ohad, איזה סבבה אני נוסע עם דוסים הייטקיסטים
ohad, בא עם המזוודה בסוף?
ohad, אכלת סיבוב?
ohad, חחחח קמת ב1 יזין
ohad, בסדר אחי לגיטימי
ohad, העיקר הוא אומר שהוא שונא את אלה שמדברים בקבוצות שהם מסטולים
ohad, <‎image omitted>
ohad, שלח לי את זה בצורה נורמלית
ohad, יעני מה שאתה או גורן העתקתם?
ohad, .
ohad, <‎image omitted>
ohad, בול
ohad, הם הלכו לפורום
ohad, אין לי כוח
ohad, שלח בכל זאת
ohad, אני אעתיק את זה כמו בן אדם גם
ohad, סבבה ראיתי
ohad, עם כל הבלאגן שרשמתי לא זיהיתי כבר
ohad, אתה פסיכופט
ohad, תקום כבר
ohad, לא
ohad, אולי בזה של האגודה
ohad, לא יודע אני מצליח
ohad, ohadda
ohad, jjtpDJ4T
ohad, אין שם הסתברות של תכנה
ohad, אני שולח לך במייל זיפ של פנינה משנה שעברה
ohad, נו
ohad, יעני מימין?
ohad, זו שדופקת על הקיר
ohad, חחחחח
ohad, לך אליה תבקש סיכום חחח
ohad, מאיפה
ohad, אהה יפה
ohad, לא יודע
ohad, יש לי טרמפ ב10
ohad, כן
ohad, מה מעניין
ohad, צריך לעבור על השיעור
ohad, בוא הפוך
ohad, קודם שיעור
ohad, ואז תרגול
ohad, 90
ohad, 127
ohad, ואז תרגול ב34
ohad, איפה התרגול שלך
ohad, סתום את הפה
ohad, אולי אני נשאר לישון
ohad, מטומטם מה אתה הולך לקנטור
ohad, 4-6 ברנד
ohad, גם יש 10-12 ברנד
ohad, שיעור
ohad, כן
ohad, בסדר
ohad, הלכת לישון בחמש?
ohad, חכה שגורן יבוא יהפוך לך את כל היום והלילה
ohad, ידעתי שעשית משהו כזה יפסיכופט
ohad, הלכו ב10
ohad, בבוקרזץ
ohad, ?
ohad, אז תכתוב בוקר או ערב
ohad, טוב לא נעים אתם 7 תלמידים
ohad, תקשיב לו
ohad, יפה מאוד
ohad, לא נורא
ohad, וואו
ohad, רק עכשיו הבנתי את זה
ohad, לא יודע מה יותר עלוב
ohad, אתה או מה שכתבת
ohad, בסוף מי עלה על זה
ohad, חחחחחחחחח
ohad, אם לא הייתי אומר לך גם האקליפס שלך לא היה עולה על זה
ohad, אתה מבין איזה 0 אתה
ohad, העיקר התלהבת עליי עם הלינוקס
ohad, איזה גבר אני
ohad, 95 בבוחן באנגלית
ohad, כוסאמק והשבוע יש גם seen
ohad, איזה בן זונה
ohad, 3 שבועות ברצף בוחן
ohad, שמור מקום
ohad, אני מסיים 2ב באוטו
ohad, השותפה לוחצת
ohad, תשמור קרוב ללוח בחייאת
ohad, מה אתה בן זונה
ohad, אני מביא משקפל
ohad, ת
ohad, תגיד לי שאתם יוצאים
ohad, זבל אתה רואה פרודים נכון?
ohad, בגלל זה אתה בשקט
ohad, לא
ohad, פספסתי את ההתחלה
ohad, מחכה שיעלו
ohad, נראה לי שסיימתי מממ איך בודקים שהחרא הזה עובד חוץ מהמסך
ohad, כן סבבה הרצתי
ohad, וואלה יש לי רעיון לטסטינג בן זונה
ohad, ביי
ohad, אני הולך לילד ב4
ohad, דבר איתי בערב
ohad, לא מאמין קמתי עכשיו
ohad, 12 שעות אני ישן
ohad, 2 וחצי נרדמתי
ohad, הישרדות?
ohad, בא
ohad, מעליך
ohad, כלום
ohad, עשית כבר הכל?
ohad, 2014 היה נראה שואה
ohad, 2013 היה סבבה
ohad, יש גם את הקובץ בחנים שהעלו
ohad, שמע חלק מההוכחות של המשפטים שבשיעורים עוזרות להבין את השאלות
ohad, בטח
ohad, מדפיס
ohad, מקלחת ולישון
ohad, מה זה
ohad, קופיקו
ohad, אתה מבין זה גבר
ohad, לא כמו תשובה הזין
ohad, כן
ohad, http
ohad, <‎image omitted>
ohad, עוד שעה ככה
ohad, חייב לנוח טיפה
ohad, בשביל הנפש
ohad, משחק מורטלקומבט
ohad, מה אתם צועקים
ohad, פיפא?
ohad, בוא נפתור בחנים
ohad, יאללה פתח 2011
ohad, <‎audio omitted>
ohad, תביא לי חלב לקורנפלקס
ohad, צא החוצה זרוק את הקרטון למעלה
ohad, אני בא לתפוס
ohad, אז תעלה את החלב זבל
ohad, זה 3 מדרגות
ohad, אני בא לקחת את המטען
ohad, לפי גודינגר בעבודה 3 נצטרך להגיש בדיקות junit לפני בכלל שאנחנו כותבים קוד
ohad, כן
ohad, איפה אתה
ohad, חחחחח
ohad, לא סיימנו
ohad, הדלקתם?
ohad, 9
ohad, באתר של רשת ראיתי הכל
ohad, סיימנו
ohad, בא להדליק נרות
ohad, איזה קבצים העלת למממ?
ohad, מתי חנוכיה
ohad, יצא המדרשנ
ohad, ה
ohad, נו
ohad, תנגב את השפיך אולי
ohad, <‎image omitted>
ohad, על איזה צמד מדובר
ohad, מטומטם
ohad, אני מדבר על הצמד של לירון
ohad, <‎image omitted>
ohad, נשארים שבת
ohad, תבוא מוכן
ohad, עם אנרגיות
ohad, עכשיו ראיתי
ohad, כולה אנגלית יאפס
ohad, קיבלתי 85 בסין
ohad, הפסיכופט בדק תוך יום
ohad, העבודה עד ה27
ohad, לא נסיים לקרוא את זה עד ה25
ohad, לא יודע
ohad, למה אעפנ אתה
ohad, איפה
ohad, אני מגיע ב6
ohad, קבל ביטול מגיע ב8
ohad, קמתי ב3
ohad, צריך זמן בבית
ohad, קבל ביטול מגיע ב9
ohad, איפה אתה
ohad, קיצור אני גם מפספס השרדות
ohad, הוא אסף אותי ב8 וחצי
ohad, גורן הגיע?
ohad, חכו לי עם השרדות
ohad, שמתחיל הפרק תעצור את קודי
ohad, על ההתחלה
ohad, מה אתה עושה
ohad, יש לך מקום
ohad, מעליך
ohad, יותר מאוחר
ohad, תגיד במממ
ohad, עשית בכפל שהערכים במקום ה0 וה1 לא משתנים?
ohad, יעני אתה לא נוגע בהם
ohad, כן
ohad, נקעתי שעתיים על החזקה
ohad, עכשיו פיבונאצי
ohad, הלילה אני מסיים בדוקקק
ohad, כואב לי הראש פיצוצים
ohad, אבל כן אני בא
ohad, בדרך לידל
ohad, לילד
ohad, אין אחי לא נתחיל את spl בחיים
ohad, לא נלמד לבוחן
ohad, ?
ohad, אני בתרגול
ohad, בסיסי
ohad, תפסיק לבלבל את המוח כבר
ohad, יש בשר
ohad, ?
ohad, יש מנגל?
ohad, מה יש לראות היום
ohad, בראש של יוסי ומנש?
ohad, מה אתה מבלבל
ohad, וואי וואי
ohad, הלך חצי ערב
ohad, בוחצי
ohad, מחרבן חחח
ohad, אני גם משחק בחרא הזה אז ייקח זמן
ohad, אני בט
ohad, א
ohad, קופ
ohad, קום
ohad, קום
ohad, קום
ohad, קום
ohad, קום
ohad, קום
ohad, יאללה
ohad, יום שחור
ohad, איפה אתם
ohad, סעמק
ohad, נתקעתי בלי נייר
ohad, בסדר נעשה חירבוקלחת
ohad, זה קל אחושרמוטה
ohad, רק צריך לשים לב טוב בטבלה הזאת
ohad, טוב
ohad, מחפשת חכה
ohad, ומחכה לך שנראה האח הגדול
ohad, 21
ohad, ר
ohad, אחלן
ohad, <‎image omitted>
ohad, תעלה לפה שנייה
ohad, נראה לי שהבנתי מה הבעי
ohad, לא משנה
ohad, חזלש
ohad, עובד
ohad, בוא נתקן את החרא של הסדר
ohad, כל פעם שמכניסים לפרסונלקיו צריך לעשות נוטיפי
ohad, כדי שכולם יבדקו אם הם קיבלו הודעה
ohad, קיצור עובד לי אחושרמוטה
ohad, עוד רבע שעה חוזר אליך עם סדר עובד
ohad, אמא שלך לא אמיתי
ohad, ת
ohad, <‎image omitted>
ohad, לשטוף את העיניים עד שיימאס
ohad, לא עכשיו
ohad, אני מוריד גוש
ohad, ורציתי לסיים מממ
ohad, יש את כל הלילה לפנינו
ohad, ופרודים בלייה
ohad, ב
ohad, כן
ohad, כפרה עליך תהיה ער?
ohad, אני רעב אחושרמוטה
ohad, והכל פה פג תוקף
ohad, ישנת?
ohad, מה אתה עושה?
ohad, בא
ohad, שאחזור
ohad, מהילד
ohad, תגיד במממ הרצת רק את מה שהוא הביא?
ohad, יעני ככה בדקת?
ohad, סבבה
ohad, יעני שהקובץ הבינארי שווה לשני?
ohad, אהה השוואתי דרך האינטרנט
ohad, אז הוא עשה לי שונה קצת אבל זה עובד פיקס
ohad, הוא אמר העיקר שזה עובד במכונה כמו שצריך
ohad, זה משהו בספירה של השורות
ohad, רק הלייבלים שונים
ohad, כן
ohad, או ב6
ohad, אין שביתה מטומטם
ohad, זה היה לשעתיים
ohad, כן
ohad, אמן תהיה הארכה
ohad, אני חייב לסיים אוטומטים
ohad, אני באנגלית
ohad, 5 וחצי במקרה הרע
ohad, 5 בטוב
ohad, אולי אפשר לברוח בארבע וחצי
ohad, אנחנו עושים סימולציה
ohad, של האןסין
ohad, שלח לי 4ג
ohad, באוטומטים
ohad, ומה אני אומר
ohad, איך אתה מראה שזה לא מוכל
ohad, אתה לא יכול להגיד את זה
ohad, סתם מהראש
ohad, כן
ohad, לא לא בוא עכשיו
ohad, ?
ohad, אני בא מאנגלית
ohad, אני בורח לו עוד 10 דקות
ohad, אל תצעק אני בא
ohad, קום
ohad, יבן זונה קיבלת 60
ohad, אוטו
ohad, לא יודע
ohad, נדבר כבר
ohad, פששש
ohad, יוצא ב10 מתל אביב
ohad, ?
ohad, טוב
ohad, העיפו את הסבתא שאתה אוהב
ohad, יאללה בוא
ohad, שנתפוס מקום
ohad, או שאתה רוצה נלך לתרגול
ohad, ואז לשיעור?
ohad, בוא נעשה הפוך בחיים לא נמצא מקום
ohad, יורד
ohad, <‎video omitted>
ohad, <‎video omitted>
ohad, <‎video omitted>
ohad, שכחתי להגיש hw8
ohad, סענק
ohad, איפה אתה?
ohad, סבבה
ohad, שפות חסרות הקשר
ohad, ועץ גזירה
ohad, <‎video omitted>
ohad, אחרי שאוכלים את הקבבים של של סולימאני
ohad, טוב
ohad, הסתדרת
ohad, ?
ohad, ץ
ohad, ?
ohad, מי זה
ohad, סתם יהומו
ohad, תתחיל לכתוב הערות
ohad, אני חצי שעה מגיע
ohad, ותסביר לי על המייבן הבן שרמוטה
ohad, סבבה
ohad, רק תראה לי בעיניים
ohad, לבוא?
ohad, מה יש לעשות?
ohad, סלמתק
ohad, פתח
ohad, מזל שיש לך חבר תותח אחושרמוטה
ohad, השארת אותי עם עבודה שזורקת אקספשנים בכלל
ohad, ואני גבר אחושרמוטה עם 43/44 קבלות לתוך פרצוף שלך
ohad, נו
ohad, בת זונה
ohad, איפה בודקים
ohad, רק על זה הורידו?
ohad, חייב לערער
ohad, מחר יוצא עבודה 3 בspl
ohad, תתחיל לעבוד
ohad, כן
ohad, ועכשיו הוא אמר
ohad, שאנחנו יכולים להתחיל לעשות את הקליינט
ohad, בסדר הארכה עד יום ראשון יבן שרמוטה
ohad, אני יוצא
ohad, לאילת
ohad, אתה הומו אהה
ohad, מתי עומר אדם?
ohad, הדיסק הגיע בלי שריטות
ohad, ?
ohad, חזן הכניס את הזונות?
ohad, פשש
ohad, איפה אתה
ohad, מה הולך עכשיו
ohad, הולך לאן
ohad, בוא לשיעור של 2
ohad, נלך מחר לתרגול
ohad, מתי התרגול שמחר
ohad, חכה לי שאתה הולך
ohad, מעליך
ohad, אני אלך לשיעור
ohad, 34
